GeneID,EC,HMMER,dbCAN_sub,DIAMOND,Number_of_Tools,dbCAN subfam,Subfam Composition,Subfam EC,Substrate,Profile Length,Gene Length,E Value,Profile Start,Profile End,Gene Start,Gene End,Coverage
jgi|Neocon1|619451|estExt_Genewise1Plus.C_140030,-,GT34(252-440),GT34_e16,-,2,GT34_e16,GT34:5,-,unassigned,192,510,2.60E-37,1,162,265,426,"0.8385416666666666	0.8385416666666666"
jgi|Neocon1|619455|estExt_Genewise1Plus.C_140034,-,GT34(243-435),GT34_e16,-,2,GT34_e16,GT34:5,-,unassigned,192,486,5.20E-37,1,163,260,422,"0.84375	0.84375"
jgi|Neocon1|619465|estExt_Genewise1Plus.C_140047,-,CE4(29-160),CE4_e259,-,2,CE4_e259,CE4:656,-,unassigned,115,335,1.10E-29,6,105,37,143,"0.8608695652173913	0.8608695652173913"
jgi|Neocon1|619921|estExt_Genewise1Plus.C_150320,-,GH97(159-766),GH97_e8,GH97,3,GH97_e8,GH97:36|CBM51:4|CBM35:2,-,unassigned,617,769,7.30E-129,4,616,158,766,"0.9918962722852512	0.9918962722852512"
jgi|Neocon1|620164|estExt_Genewise1Plus.C_160255,3.2.1.4:38,GH9(26-459),GH9_e27,GH9,3,GH9_e27,GH9:272|CBM2:3|CBM3:1,3.2.1.4:38,cellulose,423,799,1.80E-153,1,422,27,459,"0.9952718676122931	0.9952718676122931"
jgi|Neocon1|620786|estExt_Genewise1Plus.C_180163,-,GT34(263-439),GT34_e16,-,2,GT34_e16,GT34:5,-,unassigned,192,492,1.10E-35,1,161,264,424,"0.8333333333333334	0.8333333333333334"
jgi|Neocon1|621054|estExt_Genewise1Plus.C_190285,3.1.3.12:1,GT20(64-468),GT20_e19,GT20,3,GT20_e19,GT20:301,3.1.3.12:1,unassigned,492,750,3.20E-181,34,491,1,467,"0.9288617886178862	0.9288617886178862"
jgi|Neocon1|621280|estExt_Genewise1Plus.C_210030,-,CE4(28-154),CE4_e369,CE4,3,CE4_e369,CE4:62,-,unassigned,118,302,5.00E-36,2,118,29,152,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|621575|estExt_Genewise1Plus.C_220119,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(192-532),GH18_e66,CBM18+GH18,3,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,542,3.50E-68,2,348,192,532,"0.9885714285714285	0.9885714285714285"
jgi|Neocon1|622043|estExt_Genewise1Plus.C_240101,3.2.1.4:59,GH45(266-469),GH45_e0,-,2,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,473,4.70E-83,2,199,268,469,"0.985	0.985"
jgi|Neocon1|622325|estExt_Genewise1Plus.C_250080,3.2.1.4:7,GH5_1(232-546),GH5_e161,CBM3+GH5_1,3,GH5_e161,GH5_1:188|CBM2:133|GH18:11|CBM3:7|GH5_7:4|GH5:3|CBM1:1,3.2.1.4:7,beta-glucan,320,575,1.00E-129,2,320,234,547,"0.99375	0.99375"
jgi|Neocon1|622705|estExt_Genewise1Plus.C_260141,-,GT34(369-549),GT34_e16,-,2,GT34_e16,GT34:5,-,unassigned,192,598,4.80E-35,1,164,372,532,"0.8489583333333334	0.8489583333333334"
jgi|Neocon1|623251|estExt_Genewise1Plus.C_280291,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,GH6(216-481),GH6_e3,CBM1+GH6+3.2.1.91,3,GH6_e3,GH6:36|CBM1:12,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,"cellulose, cellulose, cellulose",271,521,2.00E-150,1,271,217,482,"0.996309963099631	0.996309963099631"
jgi|Neocon1|623425|estExt_Genewise1Plus.C_290099,3.2.1.4:7,GH5_1(216-530),GH5_e161,CBM2+GH5_1,3,GH5_e161,GH5_1:188|CBM2:133|GH18:11|CBM3:7|GH5_7:4|GH5:3|CBM1:1,3.2.1.4:7,beta-glucan,320,558,4.60E-127,2,320,218,531,"0.99375	0.99375"
jgi|Neocon1|623524|estExt_Genewise1Plus.C_300019,3.2.1.78:3|3.2.1.78:3,CBM35(23-136)+GH26(157-458),CBM35_e68+GH26_e50,CBM35+GH26,3,CBM35_e68,CBM35:5|GH26:5,3.2.1.78:3,"xylan, beta-mannan, beta-galactan",114,567,7.60E-53,1,114,24,137,"0.9912280701754386	0.9912280701754386"
jgi|Neocon1|623694|estExt_Genewise1Plus.C_300210,3.5.1.41:1,CE4(26-151),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,310,6.40E-38,1,127,28,151,"0.984375	0.984375"
jgi|Neocon1|623696|estExt_Genewise1Plus.C_300212,3.5.1.41:1,CE4(26-151),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,291,3.20E-38,2,127,29,151,"0.9765625	0.9765625"
jgi|Neocon1|623737|estExt_Genewise1Plus.C_300255,3.5.1.-:2,CBM87(49-263)+CE18(274-646),CBM87_e0,-,2,CBM87_e0,CBM87:24|CE18:24,3.5.1.-:2,galactosaminogalactan,218,816,4.60E-24,11,218,51,264,"0.9495412844036697	0.9495412844036697"
jgi|Neocon1|624486|estExt_Genewise1Plus.C_340092,3.2.1.4:21|3.2.1.8:4|3.2.1.73:1|3.2.1.-:1,GH5_4(59-331),GH5_e55,GH5_4+3.2.1.4,3,GH5_e55,GH5_4:56,3.2.1.4:21|3.2.1.8:4|3.2.1.73:1|3.2.1.-:1,"beta-glucan, xylan, beta-glucan, beta-mannan",274,446,6.80E-139,1,273,61,331,"0.9927007299270073	0.9927007299270073"
jgi|Neocon1|625228|estExt_Genewise1Plus.C_370011,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(220-568),GH18_e66,-,2,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,579,3.20E-76,2,348,220,567,"0.9885714285714285	0.9885714285714285"
jgi|Neocon1|626032|estExt_Genewise1Plus.C_400105,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(29-649),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,758,1.60E-274,3,619,32,648,"0.9887640449438202	0.9887640449438202"
jgi|Neocon1|626300|estExt_Genewise1Plus.C_410110,3.2.1.4:43|3.2.1.78:1,GH45(145-350),GH45_e7,GH45+3.2.1.4,3,GH45_e7,GH45:93|CBM1:33,3.2.1.4:43|3.2.1.78:1,"beta-glucan, beta-mannan",200,364,6.50E-86,2,199,147,350,"0.985	0.985"
jgi|Neocon1|626305|estExt_Genewise1Plus.C_410116,3.2.1.73:1,GH16_21(161-331),GH16_e258,-,2,GH16_e258,GH16_21:33|GH16:2,3.2.1.73:1,beta-glucan,211,340,3.60E-26,57,211,181,331,"0.7298578199052133	0.7298578199052133"
jgi|Neocon1|626431|estExt_Genewise1Plus.C_420060,3.2.1.8:12|3.1.1.72:1,GH11(47-227),GH11_e2,CBM1+GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,357,6.40E-102,1,182,48,229,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|626863|estExt_Genewise1Plus.C_440096,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1|3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,GH6(143-411)+GH6(522-791),GH6_e3+GH6_e3,CBM1+GH6+3.2.1.91,3,GH6_e3,GH6:36|CBM1:12,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,"cellulose, cellulose, cellulose",271,831,3.10E-151,1,271,521,792,"0.996309963099631	0.996309963099631"
jgi|Neocon1|626900|estExt_Genewise1Plus.C_440134,3.2.1.21:13|3.2.1.91:55|3.2.1.4:4,GH3(68-272)+GH6(832-1121),GH3_e180+GH6_e20,GH6,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,1296,6.10E-75,1,210,70,274,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|628150|estExt_Genewise1Plus.C_500175,3.2.1.21:13,GH3(63-271),GH3_e180,GH3,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,722,1.30E-89,1,210,65,272,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|628603|estExt_Genewise1Plus.C_520207,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(639-837),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,877,6.40E-77,6,217,577,838,"0.9723502304147466	0.9723502304147466"
jgi|Neocon1|628616|estExt_Genewise1Plus.C_520221,3.2.1.4:59,GH45(278-477),GH45_e0,-,2,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,483,2.50E-88,1,200,279,478,"0.995	0.995"
jgi|Neocon1|628876|estExt_Genewise1Plus.C_550033,3.2.1.4:38,GH9(25-460),GH9_e27,GH9,3,GH9_e27,GH9:272|CBM2:3|CBM3:1,3.2.1.4:38,cellulose,423,776,1.10E-160,1,422,26,460,"0.9952718676122931	0.9952718676122931"
jgi|Neocon1|628972|estExt_Genewise1Plus.C_550144,-,GH114(31-227),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,314,4.40E-54,11,189,43,227,"0.9368421052631579	0.9368421052631579"
jgi|Neocon1|629149|estExt_Genewise1Plus.C_560112,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,1.40E-87,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|629210|estExt_Genewise1Plus.C_570035,3.2.1.39:4,GH16_3(190-454),GH16_e317,-,2,GH16_e317,GH16_3:53|CBM56:24|CBM32:11|GH16:2,3.2.1.39:4,beta-glucan,248,458,9.10E-71,1,248,190,455,"0.9959677419354839	0.9959677419354839"
jgi|Neocon1|629351|estExt_Genewise1Plus.C_580029,3.1.1.72:1|3.2.1.8:1,CE1(246-372),CE1_e24,-,2,CE1_e24,CE1:8|CBM4:3|GH11:1|CBM88:1|CBM9:1|CBM6:1|CBM35:1,3.1.1.72:1|3.2.1.8:1,xylan,151,491,4.70E-19,2,149,246,407,"0.9735099337748344	0.9735099337748344"
jgi|Neocon1|629388|estExt_Genewise1Plus.C_580096,3.2.1.4:59,GH45(127-326),GH45_e0,CBM1+GH45+3.2.1.4,3,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,329,4.00E-101,1,200,128,326,"0.995	0.995"
jgi|Neocon1|629905|estExt_Genewise1Plus.C_600216,3.2.1.21:13,GH3(64-271),GH3_e180,GH3+3.2.1.21,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,862,7.70E-84,1,210,65,272,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|630064|estExt_Genewise1Plus.C_610152,-,CE16(71-304),CE16_e2,-,2,CE16_e2,CE16:12,-,unassigned,278,345,2.70E-25,37,277,72,304,"0.8633093525179856	0.8633093525179856"
jgi|Neocon1|630130|estExt_Genewise1Plus.C_620033,3.2.1.8:4,GH10(104-453),GH10_e105,GH10,3,GH10_e105,GH10:30|CBM22:16|CBM3:6,3.2.1.8:4,xylan,341,492,9.30E-81,12,340,118,453,"0.9618768328445748	0.9618768328445748"
jgi|Neocon1|630131|estExt_Genewise1Plus.C_620034,3.2.1.73:46|3.2.1.6:5|3.2.1.8:2,GH16_21(31-228),GH16_e14,GH16_21,3,GH16_e14,GH16_21:709|GH16:9|CBM6:3|CBM13:2|CBM22:2|GH11:2|CBM61:1|CBM2:1|CBM4:1|GH9:1|CBM16:1,3.2.1.73:46|3.2.1.6:5|3.2.1.8:2,"beta-glucan, beta-glucan",200,236,1.20E-89,2,200,34,229,"0.99	0.99"
jgi|Neocon1|630542|estExt_Genewise1Plus.C_640083,3.2.1.8:33,GH10(25-332),GH10_e90,CBM1+GH10,3,GH10_e90,GH10:638|CBM2:278|CBM13:270|GH62:97|CE1:6|CE4:5|CBM57:2|CE0:2|GH11:1|CBM85:1,3.2.1.8:33,xylan,296,373,2.20E-93,2,295,26,332,"0.9898648648648649	0.9898648648648649"
jgi|Neocon1|631151|estExt_Genewise1Plus.C_680127,-,CE8(30-304),CE8_e0,CBM1+CE8,3,CE8_e0,CE8:184|CBM1:1,-,unassigned,271,468,4.60E-73,2,262,33,304,"0.959409594095941	0.959409594095941"
jgi|Neocon1|631161|estExt_Genewise1Plus.C_680138,3.2.1.8:12|3.1.1.72:1|3.2.1.8:12|3.1.1.72:1|3.2.1.8:12|3.1.1.72:1|3.5.1.41:3,GH11(46-230)+GH11(313-495)+GH11(564-746)+CE4(793-923),GH11_e2+GH11_e2+GH11_e2+CE4_e213,GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,1002,1.20E-100,1,182,564,745,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|631186|estExt_Genewise1Plus.C_680163,-,CE18(238-598),CE18_e1,-,2,CE18_e1,CBM87:11|CE18:11,-,unassigned,368,713,4.00E-74,1,367,238,599,"0.9945652173913043	0.9945652173913043"
jgi|Neocon1|631199|estExt_Genewise1Plus.C_680187,2.4.1.11:48,GT3(15-698),GT3_e0,GT3,3,GT3_e0,GT3:923,2.4.1.11:48,unassigned,585,764,8.20E-287,1,584,16,643,"0.9965811965811966	0.9965811965811966"
jgi|Neocon1|631470|estExt_Genewise1Plus.C_700009,2.4.1.25:2|3.2.1.33:2|2.4.1.25:22|3.2.1.33:21,GH13_25(1182-1658),GH13_e153+GH133_e0,GH13_25+GH133,3,GH13_e153,GH13_25:126|GH133:119|CBM48:1|GH13:1,2.4.1.25:2|3.2.1.33:2,"sucrose, glycogen, starch",281,1677,1.90E-17,83,227,158,283,"0.5124555160142349	0.5124555160142349"
jgi|Neocon1|631571|estExt_Genewise1Plus.C_700117,-,GH114(31-226),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,430,4.90E-56,4,189,35,226,"0.9736842105263158	0.9736842105263158"
jgi|Neocon1|631876|estExt_Genewise1Plus.C_720022,-,CE1(161-393),CE1_e22,CE0,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,457,6.30E-33,3,205,171,392,"0.9805825242718447	0.9805825242718447"
jgi|Neocon1|631882|estExt_Genewise1Plus.C_720028,2.4.1.16:1,GT2(258-588),GT2,-,2,GT2,GT2:45|GH106:1,2.4.1.16:1,unassigned,289,791,4.80E-81,1,283,287,572,"0.9757785467128027	0.9757785467128027"
jgi|Neocon1|631948|estExt_Genewise1Plus.C_720102,3.2.1.8:12|3.1.1.72:1,GH11(48-229),GH11_e2,CBM1+GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,461,9.00E-102,1,182,47,228,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|632026|estExt_Genewise1Plus.C_720215,-,CE1(347-580),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,586,2.90E-37,3,205,350,578,"0.9805825242718447	0.9805825242718447"
jgi|Neocon1|632152|estExt_Genewise1Plus.C_730115,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(438-778),GH18_e66,CBM18+GH18,3,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,789,5.80E-68,2,348,438,778,"0.9885714285714285	0.9885714285714285"
jgi|Neocon1|632199|estExt_Genewise1Plus.C_730163,-|-|-|-|-,PL1(203-428)+CBM13(573-715)+CBM13(727-866),CBM13_e240+PL1_e107+CBM13_e253+CBM13_e31+CBM13_e240,PL1,3,CBM13_e31,CBM13:55|GH25:32|CBM0:1|GH76:1|GH87:1,-,xylan,254,870,1.90E-26,85,201,659,784,"0.4566929133858268	0.4566929133858268"
jgi|Neocon1|632596|estExt_Genewise1Plus.C_760051,3.2.1.8:12|3.1.1.72:1|3.2.1.8:12|3.1.1.72:1,GH11(46-228)+GH11(314-496),GH11_e2+GH11_e2,GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,591,2.00E-100,1,182,46,227,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|632616|estExt_Genewise1Plus.C_760077,-,PL4(17-575),PL4_e9,PL4,3,PL4_e9,PL4:8,-,unassigned,565,601,9.10E-129,2,562,22,573,"0.9911504424778761	0.9911504424778761"
jgi|Neocon1|632808|estExt_Genewise1Plus.C_770129,3.2.1.8:3|3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,GH10(26-328)+CBM13(379-539),GH10_e134+CBM13_e165,CBM1+GH10,3,CBM13_e165,CBM13:54|CBM2:18|CBM6:18|GH43_16:18|GH10:13|GH30_8:12|CE0:8|GH43_10:2|CBM35:2|GH98:2|CBM36:1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,xylan,146,635,1.60E-49,1,145,380,521,"0.9863013698630136	0.9863013698630136"
jgi|Neocon1|632965|estExt_Genewise1Plus.C_790048,-,CE16(8-174),CE16_e1,-,2,CE16_e1,CE16:17|CBM1:7|GH3:3,-,unassigned,258,184,6.30E-18,94,257,5,174,"0.6317829457364341	0.6317829457364341"
jgi|Neocon1|633513|estExt_Genewise1Plus.C_830044,3.2.1.131:6,GH115(79-882),GH115_e0,GH115,3,GH115_e0,GH115:692|GH3:1|CE15:1|CBM6:1|CE4:1,3.2.1.131:6,xylan,646,1148,5.30E-195,2,644,74,1133,"0.9938080495356038	0.9938080495356038"
jgi|Neocon1|633548|estExt_Genewise1Plus.C_830094,3.5.1.41:3,CE4(96-224),CE4_e213,-,2,CE4_e213,CE4:23,3.5.1.41:3,chitin,121,304,4.20E-34,3,116,100,221,"0.9338842975206612	0.9338842975206612"
jgi|Neocon1|633701|estExt_Genewise1Plus.C_850035,3.2.1.8:12|3.1.1.72:1,GH11(51-239),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,336,1.30E-73,1,183,52,236,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|634061|estExt_Genewise1Plus.C_870040,-,GT71(199-444),GT71_e24,-,2,GT71_e24,GT71:40,-,unassigned,256,549,2.80E-64,1,254,201,448,"0.98828125	0.98828125"
jgi|Neocon1|634216|estExt_Genewise1Plus.C_880045,-,CE8(31-305),CE8_e0,CBM1+CE8,3,CE8_e0,CE8:184|CBM1:1,-,unassigned,271,449,9.50E-74,2,262,34,305,"0.959409594095941	0.959409594095941"
jgi|Neocon1|634282|estExt_Genewise1Plus.C_880113,-|-,CBM87(41-255)+CE18(256-615),CBM87_e1+CE18_e1,-,2,CBM87_e1,CBM87:11|CE18:11,-,galactosaminogalactan,217,1079,9.50E-26,8,217,41,256,"0.9631336405529954	0.9631336405529954"
jgi|Neocon1|634500|estExt_Genewise1Plus.C_900119,-,GT71(158-396),GT71_e24,-,2,GT71_e24,GT71:40,-,unassigned,256,482,1.10E-55,1,254,160,399,"0.98828125	0.98828125"
jgi|Neocon1|634538|estExt_Genewise1Plus.C_900169,-,CE1(129-352),CE1_e22,CBM22+CBM37+CE0+GH11,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,356,9.70E-23,2,204,130,348,"0.9805825242718447	0.9805825242718447"
jgi|Neocon1|634553|estExt_Genewise1Plus.C_900194,-|-,GH43_2(24-306),GH43_e229+CBM6_e71,CBM6+GH43_2,3,CBM6_e71,CBM6:55|GH43_2:53|GH8:5|GH43:2,-,"beta-glucan, xylan, cellulose",99,489,1.80E-19,3,99,352,455,"0.9696969696969697	0.9696969696969697"
jgi|Neocon1|634570|estExt_Genewise1Plus.C_910014,3.2.1.113:20,GH47(128-549),GH47_e12,GH47,3,GH47_e12,GH47:215,3.2.1.113:20,host glycan,428,714,7.50E-162,1,427,129,547,"0.9953271028037384	0.9953271028037384"
jgi|Neocon1|634781|estExt_Genewise1Plus.C_920079,3.2.1.55:2|3.2.1.8:1|-|3.2.1.8:1,GH43_10(26-295)+CBM91(322-534)+CBM22(554-683),GH43_e118+CBM91_e48+CBM22_e8,CBM22+GH43_10,3,CBM22_e8,CBM22:6|GH30_8:4|CBM37:3|GH43_10:2|CE0:2,3.2.1.8:1,"xylan, beta-glucan",130,805,1.20E-62,1,130,555,684,"0.9923076923076923	0.9923076923076923"
jgi|Neocon1|635007|estExt_Genewise1Plus.C_930108,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,GH6(231-497),GH6_e3,CBM1+GH6+3.2.1.91,3,GH6_e3,GH6:36|CBM1:12,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,"cellulose, cellulose, cellulose",271,537,4.00E-149,1,271,233,498,"0.996309963099631	0.996309963099631"
jgi|Neocon1|635337|estExt_Genewise1Plus.C_950109,-|-,-,GT41_e8+GT41_e74,GT41,2,GT41_e74,GT41:71,-,unassigned,233,1796,7.80E-63,5,162,1291,1524,"0.6738197424892703	0.6738197424892703"
jgi|Neocon1|635805|estExt_Genewise1Plus.C_980040,-,CBM32(28-157),CBM32_e161,-,2,CBM32_e161,CBM32:19|GH20:1|CBM12:1,-,host glycan,117,609,1.40E-30,2,117,30,158,"0.9829059829059829	0.9829059829059829"
jgi|Neocon1|636153|estExt_Genewise1Plus.C_1000080,3.2.1.8:3|3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,GH10(26-328)+CBM13(362-501),GH10_e134+CBM13_e165,CBM1+GH10,3,CBM13_e165,CBM13:54|CBM2:18|CBM6:18|GH43_16:18|GH10:13|GH30_8:12|CE0:8|GH43_10:2|CBM35:2|GH98:2|CBM36:1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,xylan,146,600,3.10E-47,1,144,363,503,"0.9794520547945206	0.9794520547945206"
jgi|Neocon1|636464|estExt_Genewise1Plus.C_1030105,3.1.3.12:1,GT20(89-524),GT20_e19,GT20,3,GT20_e19,GT20:301,3.1.3.12:1,unassigned,492,810,1.50E-166,17,491,60,524,"0.9634146341463414	0.9634146341463414"
jgi|Neocon1|636480|estExt_Genewise1Plus.C_1030124,-,CE4(28-154),CE4_e369,CE4,3,CE4_e369,CE4:62,-,unassigned,118,321,3.40E-30,2,118,29,152,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|636496|estExt_Genewise1Plus.C_1030140,-,CE4(4-103),CE4_e369,CE4,3,CE4_e369,CE4:62,-,unassigned,118,335,8.10E-20,26,117,2,99,"0.7711864406779662	0.7711864406779662"
jgi|Neocon1|636865|estExt_Genewise1Plus.C_1060119,-,CE18(239-601),CE18_e1,-,2,CE18_e1,CBM87:11|CE18:11,-,unassigned,368,818,2.90E-69,1,367,240,602,"0.9945652173913043	0.9945652173913043"
jgi|Neocon1|636894|estExt_Genewise1Plus.C_1060152,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(94-455),GH18_e66,-,2,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,606,5.80E-89,2,348,96,449,"0.9885714285714285	0.9885714285714285"
jgi|Neocon1|636895|estExt_Genewise1Plus.C_1060153,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(96-457),GH18_e66,-,2,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,588,3.60E-87,2,347,99,451,"0.9857142857142858	0.9857142857142858"
jgi|Neocon1|637232|estExt_Genewise1Plus.C_1080142,3.2.1.4:59,GH45(272-475),GH45_e0,-,2,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,479,4.00E-83,2,199,274,475,"0.985	0.985"
jgi|Neocon1|637473|estExt_Genewise1Plus.C_1100039,-,GH114(241-432),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,472,8.60E-76,1,189,242,432,"0.9894736842105263	0.9894736842105263"
jgi|Neocon1|637492|estExt_Genewise1Plus.C_1100058,2.4.1.186:40,GT8(3-233),GT8_e26,-,2,GT8_e26,GT8:146,2.4.1.186:40,unassigned,219,1383,1.20E-80,1,217,4,232,"0.9863013698630136	0.9863013698630136"
jgi|Neocon1|637559|estExt_Genewise1Plus.C_1100128,3.2.1.8:3,GH10(25-336),GH10_e134,CBM1+GH10,3,GH10_e134,GH10:5|CBM1:1,3.2.1.8:3,xylan,318,376,2.10E-91,2,318,26,337,"0.9937106918238994	0.9937106918238994"
jgi|Neocon1|638019|estExt_Genewise1Plus.C_1130125,3.2.1.4:21|3.2.1.8:4|3.2.1.73:1|3.2.1.-:1,GH5_4(59-331),GH5_e55,GH5_4+3.2.1.4,3,GH5_e55,GH5_4:56,3.2.1.4:21|3.2.1.8:4|3.2.1.73:1|3.2.1.-:1,"beta-glucan, xylan, beta-glucan, beta-mannan",274,463,6.90E-130,1,273,61,331,"0.9927007299270073	0.9927007299270073"
jgi|Neocon1|638059|estExt_Genewise1Plus.C_1130177,3.5.1.-:2|3.5.1.-:2,CBM87(36-257)+CE18(289-619),CBM87_e0+CE18_e0,-,2,CE18_e0,CBM87:24|CE18:24,3.5.1.-:2,unassigned,368,856,7.50E-59,20,365,290,619,"0.9375	0.9375"
jgi|Neocon1|638360|estExt_Genewise1Plus.C_1160024,3.2.1.20:1,GH13_23(36-397),GH13_e140,-,2,GH13_e140,GH13_23:660|GH13:8|GH13_17:7|GH13_36:2|GH13_31:1,3.2.1.20:1,"sucrose, starch",349,545,7.00E-103,2,347,38,397,"0.9885386819484241	0.9885386819484241"
jgi|Neocon1|638519|estExt_Genewise1Plus.C_1170058,-,GH114(34-228),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,304,4.20E-61,14,189,52,229,"0.9210526315789473	0.9210526315789473"
jgi|Neocon1|638649|estExt_Genewise1Plus.C_1180084,3.2.1.4:52|3.2.1.73:6|3.2.1.176:2|3.2.1.78:1,GH9(22-444),GH9_e22,GH9,3,GH9_e22,GH9:510|CBM3:385|CBM2:147|GH48:15|GH5_8:3|CBM0:2|PL14_3:2|CBM22:2|CBM63:2|CBM10:2|CBM5:2|CBM64:1|GH44:1|CBM8:1,3.2.1.4:52|3.2.1.73:6|3.2.1.176:2|3.2.1.78:1,"cellulose, beta-glucan",433,581,5.00E-144,1,432,23,444,"0.9953810623556582	0.9953810623556582"
